DNTNO,HDATE,HTIME,PRDCD,RSHLD,HLDBY,HLDPROG,RSCLR,CDATE,CTIME,CLRBY,CLRPROG
G072423285422G ,20240715,113833632,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423285431E ,20240715,132946907,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423286006W ,20240715,112635453,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423286232C ,20240712,135121807,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724232862372 ,20240712,134739926,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423286240C ,20240712,133731817,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423286257V ,20240712,134824433,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423286264X ,20240712,132859524,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423286271Z ,20240712,134927148,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423286273V ,20240712,134509747,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423286275R ,20240712,133543928,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423287144X ,20240712,134240961,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423287147R ,20240715,113102517,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423294042O ,20240712,132239631,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724232960132 ,20240715,114025099,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423296029N ,20240715,113753113,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423296031Z ,20240715,113805458,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423296072H ,20240715,114124449,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423297669H ,20240715,132204293,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724232977787 ,20240715,114016650,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423297784B ,20240715,114126733,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423299743Y ,20240715,114044082,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423299756O ,20240715,113836842,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724233002084 ,20240715,113435561,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423300839G ,20240715,132226886,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423400951Q ,20240715,095542637,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423400952O ,20240715,095625949,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423400971I ,20240715,095450029,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423400974C ,20240715,100332141,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423401031G ,20240715,100633299,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234026576 ,20240715,113802397,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423402700W ,20240715,114109579,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423402783V ,20240715,113609169,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423402784T ,20240715,113816995,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423414232T ,20240715,100341316,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423414674E ,20240715,100133422,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423414721W ,20240715,095825768,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234163498 ,20240715,100035412,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423416378Z ,20240715,100050163,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234163818 ,20240715,100129248,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423416395X ,20240715,100045244,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423416396V ,20240715,100135521,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423416408I ,20240715,100201727,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423416413O ,20240715,100536079,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423416415K ,20240715,100754765,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423416657L ,20240715,095611152,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423416659H ,20240715,095748355,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234226858 ,20240715,100052760,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422786Z ,20240715,100442478,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422802U ,20240715,095315554,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422804Q ,20240715,095410159,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422806M ,20240715,095754621,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422812Q ,20240715,100100132,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422835C ,20240715,095527110,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234228378 ,20240715,100310625,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422841G ,20240715,100204751,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234228466 ,20240715,100447075,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422860A ,20240715,095434331,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234228706 ,20240715,095816306,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234228714 ,20240715,095553913,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234228722 ,20240715,095335397,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234228730 ,20240715,114329570,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422883X ,20240715,100543204,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422885T ,20240715,100613380,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422886R ,20240715,095412656,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423422889L ,20240715,100506818,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234248903 ,20240715,095734995,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234259796 ,20240715,113756206,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423435213T ,20240715,114340961,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423436222B ,20240715,132148906,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234362239 ,20240715,133739783,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437219M ,20240715,112447377,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437832H ,20240715,095833375,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234378369 ,20240715,100538914,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234378385 ,20240715,100606671,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437843B ,20240715,095654194,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234378449 ,20240715,095423524,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234378465 ,20240715,100110252,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437850D ,20240715,114259394,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234378633 ,20240715,100156368,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437865* ,20240715,095519986,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437954Y ,20240712,134140993,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437956U ,20240712,134322210,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437966Q ,20240712,133435308,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437968M ,20240715,113109421,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437969K ,20240712,132714429,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423437972U ,20240712,134809433,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234424831 ,20240715,112443268,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234438364 ,20240712,135206606,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423445265A ,20240715,100733860,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423446757S ,20240715,114142076,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423446758Q ,20240715,133916961,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234467601 ,20240715,113430173,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423446797C ,20240715,113247122,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724234468233 ,20240715,133028627,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423446849K ,20240715,113820185,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423446855O ,20240715,113929750,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423446859G ,20240715,133840153,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423446885C ,20240715,133911947,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423701087E ,20240715,100747036,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423701091M ,20240715,114344447,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423701156K ,20240712,135110656,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423701173I ,20240712,133712246,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423701176C ,20240712,132720956,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423703291B ,20240715,112341740,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423703318L ,20240715,114227150,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423704974F ,20240715,112854478,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423705115B ,20240712,135043333,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237053950 ,20240715,113323902,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423705820Z ,20240715,114302972,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423705838F ,20240715,095536172,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423705843L ,20240715,100419286,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423705854F ,20240715,100116423,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423705926F ,20240715,095658481,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423706001F ,20240715,133712273,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237066747 ,20240715,095702464,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423706680B ,20240715,114359572,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423708574K ,20240715,112439154,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423709211L ,20240715,112521100,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423709311D ,20240712,133556939,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423709367I ,20240715,133008436,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423709419Q ,20240715,095931846,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423709440W ,20240712,134937136,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423709856L ,20240715,114028600,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423710035M ,20240715,095745653,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237114705 ,20240715,095318449,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237115257 ,20240712,133851497,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237184288 ,20240715,100037643,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423718559N ,20240715,133659352,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423719194X ,20240715,100140300,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237201809 ,20240712,135208298,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423720470Q ,20240715,132231026,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423720476E ,20240715,133013876,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237207630 ,20240715,100601042,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423720764Z ,20240715,114337936,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423720781X ,20240715,095529295,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237233859 ,20240715,095904089,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237233867 ,20240715,095615290,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237233875 ,20240715,095551537,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423723920W ,20240715,112537896,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423723961E ,20240715,100209206,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423723963A ,20240715,095836938,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423724617U ,20240807,083439160,PF56,TOT,MGAZ0001,PULS11  ,   ,00000000,0000,        ,        
G072423724835A ,20240715,114001355,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423724841E ,20240715,114041511,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237250851 ,20240715,113413784,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237260451 ,20240715,095326828,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237260507 ,20240715,095716875,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423726082S ,20240715,095321154,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237261251 ,20240712,134148065,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423726126* ,20240712,133537029,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423726128W ,20240712,132914925,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237261307 ,20240712,132213444,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237261315 ,20240712,133539975,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237261323 ,20240712,135002128,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237261331 ,20240712,135222354,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237261411 ,20240712,133634080,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423726341M ,20240715,100158613,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423726816L ,20240712,133848193,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237270784 ,20240712,134816154,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423727129E ,20240712,132959953,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423727310K ,20240715,114113417,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237273168 ,20240715,133537795,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423729072L ,20240807,083503149,PF56,TOT,MGAZ0001,PULS11  ,   ,00000000,0000,        ,        
G072423729139F ,20240712,133407897,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423729286U ,20240715,132521955,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423729288Q ,20240715,113523293,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423730463T ,20240715,113935290,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423730475L ,20240715,114038678,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237316531 ,20240715,114104954,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237316611 ,20240715,133413081,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423732811Q ,20240715,133849604,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423732813M ,20240715,114145285,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423738005R ,20240715,113809665,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237401118 ,20240807,083529548,PF56,TOT,MGAZ0001,PULS11  ,   ,00000000,0000,        ,        
G072423740313P ,20240715,133715539,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423740318F ,20240715,113350447,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423740320R ,20240715,113759585,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423740325H ,20240715,114118807,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423741041P ,20240715,100608846,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423741044J ,20240715,100828577,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423741052J ,20240715,095705378,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237411475 ,20240715,113339705,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237411483 ,20240715,113313524,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237411491 ,20240715,113319742,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423743200W ,20240715,113938408,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423745063N ,20240715,112849179,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237451024 ,20240715,095512035,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237451104 ,20240715,095337571,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423745128L ,20240715,132057465,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423745133R ,20240715,132054335,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423745243F ,20240712,135020116,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237452477 ,20240712,134505615,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G0724237452493 ,20240712,134709996,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
G072423745494E ,20240715,113604272,PF56,TOT,MAZE0001,PULS11  ,   ,00000000,0000,        ,        
